Battle of Blain,843,,,AD
Battle of Ballon,845,845,,AD
Siege of Gerona,850,,,AD
Battle of Jengland,851,851,,AD
Croatian-Bulgarian wars,854,1000,,AD
Rus'–Byzantine War,860,860,,AD
The Battle of 40,863,863,,AD
Battle of Lalakaon,863,863,,AD
Battle of Brissarthe,866,866,,AD
Battle of Reading,871,871,,AD
Battle of Ashdown,871,871,,AD
Battle of Dollar,875,875,,AD
Battle of Dair al-'Aqul,876,876,,AD
Battle of Cannington,878,878,,AD
Battle of Edington,878,878,,AD
Siege of Paris,885,886,,AD
Battle of Leuven,891,891,,AD
Battle of Bulgarophygon,896,896,,AD
Battle of Southern Buh,896,896,,AD
Rus'–Byzantine War,907,907,,AD
Battle of Tettenhall,910,910,,AD
Battle of Confey,915,917,,AD
Battle of Garigliano,915,915,,AD
Battle of Katasyrtai,917,917,,AD
Battle of Anchialus,917,917,,AD
Battle of Pigae,922,922,,AD
Battle of Soissons,923,,,AD
Battle of the Bosnian Highlands,927,927,,AD
Battle of Riade,933,933,,AD
Battle of Brunanburh,937,937,,AD
Battle of Bach Dang River,938,938,,AD
Battle of Andernach,939,939,,AD
Rus'–Byzantine War,941,941,,AD
Battle of Stainmore,954,954,,AD
Battle of Lechfeld,955,955,,AD
Battle of Recknitz,955,955,,AD
Battle of Bands,962,962,,AD
Battle of Silistra,968,968,,AD
Battle of Arcadiopolis,970,970,,AD
Battle of Dorostolon,971,971,,AD
Battle of Cedynia,972,972,,AD
Battle of Tara,980,980,,AD
Battle of Stilo,982,982,,AD
Battle of the Fýrisvellir,984,984,,AD
Battle of Hjörungavágr,986,986,,AD
Battle of Trayanovi Vrata,986,986,,AD
Battle of Maldon,991,991,,AD
Battle of Conquereuil,992,,,AD
Goryeo–Khitan Wars,993,1019,,AD
Battle of Solun,996,996,,AD
Battle of Spercheios,997,997,,AD
Battle of Svolder,1000,1000,,AD
Battle of Pinhoe,1001,1001,,AD
Battle of Calatañazor,1002,,,AD
Battle of Skopie,1004,,,AD
Battle of Ringmere,1004,,,AD
Battle of Kreta,1009,,,AD
Battle of Barry,1010,,,AD
Battle of Salonica,1014,,,AD
Battle of Clontarf,1014,1014,,AD
Battle of Kleidion,1014,,,AD
Battle of Strumitsa,1014,,,AD
Battle of Bitola,1015,1015,,AD
Battle of Carham,1016,1018,,AD
Battle of Brentford,1016,1016,,AD
Battle of Pontlevoy,1016,,,AD
Battle of Ashingdon,1016,1016,,AD
Battle of Setina,1017,1017,,AD
Kwiju First Battle,1018,1018,,AD
"Boleslaw I's intervention in the Kievan succession crisis, 1018",1018,1018,,AD
Battle of Cannae,1018,,,AD
Battle of Dyrrhachium,1018,1018,,AD
Battle of Vlaardingen,1018,1018,,AD
Battle of Shirimni,1021,1021,,AD
Battle of Svindax,1022,1022,,AD
Battle of the Helgeå,1026,1026,,AD
Battle of Stiklestad,1030,1030,,AD
Uprising of Petar Delyan,1040,1041,,AD
Battle of Salonica,1040,,,AD
Battle of Salonica,1040,,,AD
Battle of Dandanaqan,1040,1040,,AD
Battle of Ostrovo,1041,,,AD
Battle of Sasireti,1042,1042,,AD
Battle of Ani,1042,1042,,AD
Battle of Sutorman,1042,1042,,AD
Battle of Ménfő,1044,1044,,AD
Battle of Val-ès-Dunes,1047,,,AD
Byzantine–Seljuk wars,1048,1308,,AD
Battle of Kapetrou,1048,1048,,AD
Byzantine–Norman wars,1050,1185,,AD
Zenkunen War,1051,1063,,AD
Battle of Civitate,1053,1072,,AD
Battle of Manzikert,1054,1054,,AD
Battle of Atapuerca,1054,,,AD
Battle of Kawasaki,1057,1057,,AD
Battle of Lumphanan,1057,,,AD
Siege of Kuriyagawa,1062,1062,,AD
Battle of Graus,1063,1063,,AD
Byzantine–Georgian wars,1064,1308,,AD
Siege of Nicaea,1064,1204,,AD
War of the Three Sanchos,1065,1067,,AD
Norman conquest of England,1066,1066,,AD
Battle of Fulford,1066,1066,,AD
Battle of Stamford Bridge,1066,1066,,AD
Battle of Hastings,1066,1066,,AD
Battle of Caesarea,1067,1067,,AD
Battle on the river Nemiga,1067,1067,,AD
Battle of Llantada,1068,1068,,AD
Battle of Mechain,1069,1069,,AD
Battle of Iconium,1069,1069,,AD
Battle of Pedroso,1071,,,AD
Battle of Cassel,1071,1071,,AD
Battle of Manzikert,1071,1071,,AD
Battle of Golpejera,1072,1072,,AD
Revolt of the Earls,1075,,,AD
First Battle of Langensalza,1075,,,AD
Battle of Kalavryai,1078,1078,,AD
Battle of Mellrichstadt,1078,1078,,AD
Battle of Cabra,1079,,,AD
Battle of Skyhill,1079,1079,,AD
Battle of Flarchheim,1080,,,AD
Battle on the Elster,1080,1080,,AD
Battle of Mynydd Carn,1081,1081,,AD
Seljuk Campaigns in the Aegean,1081,1095,,AD
Battle of Dyrrhachium,1081,1081,,AD
Gosannen War,1083,1089,,AD
Siege of Antioch,1084,1084,,AD
Sack of Rome,1084,,,AD
Sagrajas,1086,1086,,AD
Battle of Levounion,1091,1091,,AD
Battle of Alnwick,1093,,,AD
Battle of the Stugna River,1093,,,AD
First Crusade,1095,,,AD
Crusades,1095,1291,,AD
People's Crusade,1096,1096,,AD
Siege of Xerigordon,1096,1096,,AD
Battle of Gvozd Mountain,1097,1097,,AD
Siege of Nicaea,1097,1097,,AD
Battle of Dorylaeum,1097,1097,,AD
Battle of Consuegra,1097,,,AD
Siege of Antioch,1097,1098,,AD
Siege of Capua,1098,,,AD
Siege of Ma'arrat al-Numan,1098,1098,,AD
Siege of Jerusalem,1099,1099,,AD
Battle of Ascalon,1099,1099,,AD
Battle of Melitene,1100,1100,,AD
Crusade of 1101,1101,,,AD
Battle of Ramla,1101,1105,,AD
Siege of Tripoli,1102,1109,,AD
Battle of Ramla,1102,1102,,AD
Battle of Harran,1104,1104,,AD
Battle of Artah,1105,1105,,AD
Battle of Tinchebray,1106,1106,,AD
Norwegian Crusade,1107,,,AD
Battle of Uclés,1108,1108,,AD
Battle of Hundsfeld,1109,1109,,AD
Battle of Głogów,1109,1109,,AD
Battle of Shaizar,1111,1111,,AD
Siege of Nicaea,1113,1113,,AD
Battle of Al-Sannabra,1113,1113,,AD
1113–1115 Balearic Islands expedition,1113,1115,,AD
Mongol conquest of the Song Dynasty,1115,1279,,AD
Battle of Welfesholz,1115,1115,,AD
Battle of Sarmin,1115,1115,,AD
Battle of Philomelion,1117,1117,,AD
Bari civil war of 1117,1117,1117,,AD
Battle of Bremule,1119,,,AD
Battle of Ager Sanguinis,1119,1119,,AD
Battle of Hab,1119,1119,,AD
Battle of Didgori,1121,1121,,AD
Battle of Beroia,1122,1122,,AD
Battle of Yibneh,1123,1123,,AD
Battle of Azaz,1125,1125,,AD
Jingkang Incident,1125,1127,,AD
Battle of Marj es-Suffar,1126,1126,,AD
Battle of São Mamede,1128,1128,,AD
Battle of Stracathro,1130,1130,,AD
Siege of Bayonne,1130,1131,,AD
Battle of Nocera,1132,1132,,AD
The Anarchy,1135,1154,,AD
Battle of Llwchwr,1136,,,AD
Battle of Crug Mawr,1136,1136,,AD
Battle of Ba'rin,1137,1137,,AD
Battle of Clitheroe,1138,,,AD
Battle of the Standard,1138,1138,,AD
Battle of Ourique,1139,1139,,AD
Battle of Lincoln,1141,1141,,AD
Rout of Winchester,1141,1141,,AD
Battle of Kachhi,1142,1142,,AD
Siege of Edessa,1144,1144,,AD
Second Crusade,1145,1149,,AD
Battle of Bosra,1147,1147,,AD
Siege of Lisbon,1147,1147,,AD
Battle of Dorylaeum,1147,1147,,AD
Battle of Mount Cadmus,1148,,,AD
Siege of Damascus,1148,1148,,AD
Battle of Inab,1149,1149,,AD
First Swedish Crusade,1150,,,AD
Battle of Aintab,1150,1150,,AD
Battle of Móin Mhór,1151,,,AD
Siege of Ascalon,1153,1153,,AD
Crusader invasion of Egypt,1154,1169,,AD
Battle of Epiphany,1156,1156,,AD
Hōgen Rebellion,1156,1156,,AD
Siege of Shirakawa-den,1156,1156,,AD
Battle of Grathe Heath,1157,1157,,AD
Battle of Lake Huleh,1157,1157,,AD
Siege of Baghdad,1157,1157,,AD
Battle of Ewloe,1157,1157,,AD
Battle of the Isle of Man,1158,1158,,AD
Heiji Rebellion,1159,1159,,AD
Siege of Sanjō Palace,1160,1160,,AD
Battle of Lobregal,1160,,,AD
Battle of Caishi,1161,1161,,AD
Battle of Tangdao,1161,1161,,AD
Battle of Renfrew,1164,1164,,AD
Battle of Harim,1164,1164,,AD
Battle of Crogen,1165,1165,,AD
Battle of Pantino,1167,1167,,AD
Battle of al-Babein,1167,1167,,AD
Battle of Monte Porzio,1167,1167,,AD
Battle of Sirmium,1167,1167,,AD
Norman Invasion of Ireland,1169,1171,,AD
Revolt of 1173-1174,1173,1174,,AD
Battle of Alnwick,1174,,,AD
Battle of Legnano,1176,1176,,AD
Battle of Myriokephalon,1176,1176,,AD
Battle of Hyelion and Leimocheir,1177,1177,,AD
Battle of Montgisard,1177,1177,,AD
Battle of Storsjön,1178,,,AD
Battle of Jacob's Ford,1179,1179,,AD
Battle of Marj Ayyun,1179,1179,,AD
Genpei War,1180,1185,,AD
Siege of Nara,1180,1180,,AD
Battle of Uji,1180,1180,,AD
Battle of Ishibashiyama,1180,1180,,AD
Battle of Fujigawa,1180,1180,,AD
Battle of Yahagigawa,1181,1181,,AD
Battle of Sunomata,1181,1181,,AD
Siege of Cotyaeum,1182,1182,,AD
Battle of Belvoir Castle,1182,1182,,AD
Battle of Shinohara,1183,1183,,AD
Siege of Fukuryūji,1183,1183,,AD
Battle of Muroyama,1183,1183,,AD
Siege of Kerak,1183,1183,,AD
Siege of Hiuchi,1183,1183,,AD
Battle of Kurikara,1183,1183,,AD
Battle of Al-Fule,1183,1183,,AD
Battle of Mizushima,1183,1183,,AD
Siege of Hōjūjidono,1184,1184,,AD
Battle of Kojima,1184,1184,,AD
Battle of Uji,1184,1184,,AD
Battle of Awazu,1184,1184,,AD
Battle of Ichi-no-Tani,1184,1184,,AD
Siege of Santarém,1184,1184,,AD
Battle of Yashima,1185,1185,,AD
Battle of Dan-no-ura,1185,1185,,AD
Battle of Mam Garvia,1187,,,AD
Siege of Lovech,1187,,,AD
Battle of Cresson,1187,1187,,AD
Battle of Hattin,1187,1187,,AD
Siege of Jerusalem,1187,1187,,AD
Third Crusade,1189,1192,,AD
Battle of Koromogawa,1189,1189,,AD
Siege of Acre,1189,1191,,AD
Battle of Tryavna,1190,,,AD
First Battle of Tarain,1191,,,AD
Massacre at Ayyadieh,1191,,,AD
Battle of Arsuf,1191,1191,,AD
Second Battle of Tarain,1192,,,AD
Battle of Jaffa,1192,1192,,AD
Battle of Arcadiopolis,1194,,,AD
Battle of Aberconwy,1194,,,AD
Battle of Shamkor,1195,1195,,AD
Battle of Alarcos,1195,1195,,AD
Battle of Serres,1196,,,AD
Crusade of 1197,1197,1198,,AD
Battle of Gisors,1198,,,AD
Fourth Crusade,1199,1204,,AD
Siege of Varna,1201,1201,,AD
Battle of Basian,1202,1202,,AD
Siege of Zara,1202,1202,,AD
Siege of Constantinople,1203,1203,,AD
Bulgarian-Latin Wars,1204,1261,,AD
Siege of Constantinople,1204,1204,,AD
Battle of the Olive Grove of Koundouros,1205,,,AD
Siege of Trebizond,1205,1206,,AD
Battle of Adramyttium,1205,1205,,AD
Battle of Adrianople,1205,1205,,AD
Battle of Serres,1205,1205,,AD
Battle of Zawichost,1205,1205,,AD
Battle of Älgarås,1205,,,AD
Battle of Rusion,1206,1206,,AD
Battle of Rodosto,1206,1206,,AD
Siege of Antalya,1207,1207,,AD
Battle of Messinopolis,1207,1207,,AD
Battle of Lena,1208,1208,,AD
Battle of Boruy,1208,1208,,AD
Battle of Plovdiv,1208,1208,,AD
Albigensian Crusade,1209,1229,,AD
Battle of Ümera,1210,1210,,AD
Battle of Gestilren,1210,,,AD
Battle of Meander Valley,1211,1211,,AD
"Battle of Viljandi, 1211",1211,1211,,AD
Mongol-Jin Dynasty War,1211,1234,,AD
Battle of the Badger Mouth,1211,1211,,AD
Badger's Mount Campaign,1211,1211,,AD
Battle of Las Navas de Tolosa,1212,1212,,AD
Battle of Damme,1213,,,AD
Battle of Muret,1213,,,AD
Battle of Steppes,1213,1213,,AD
Battle of Bouvines,1214,1214,,AD
Battle of Beijing,1215,1215,,AD
First Barons' War,1215,1217,,AD
War of Succession of Champagne,1216,1222,,AD
Fifth Crusade,1217,1221,,AD
Battle of Dover,1217,,,AD
"Battle of Otepää, 1217",1217,1217,,AD
Battle of Lincoln,1217,,,AD
Battle of Sandwich,1217,,,AD
Battle of St. Matthew's Day,1217,1217,,AD
Siege of Toulouse,1217,,,AD
Siege of Damietta,1218,,,AD
Mongol invasion of Central Asia,1218,1221,,AD
Mongol invasion of Khwarezmia,1219,1221,,AD
Battle of Lyndanisse,1219,1219,,AD
Battle of Lihula,1220,1220,,AD
Battle of Indus,1221,1221,,AD
Battle of Parwan,1221,1221,,AD
Jōkyū War,1221,1221,,AD
Battle of Uji,1221,1221,,AD
Mongol invasion of Rus,1223,1240,,AD
Mongol invasion of Volga Bulgaria,1223,1236,,AD
Battle of Samara Bend,1223,1223,,AD
Battle of the Kalka River,1223,1223,,AD
Battle of Garni,1225,,,AD
Battle of Ane,1227,1227,,AD
Battle of Bornhöved,1227,,,AD
Sixth Crusade,1228,1229,,AD
War of the Lombards,1228,1242,,AD
Battle of Klokotnitsa,1230,,,AD
Battle of Jerez,1231,1231,,AD
Mongol invasions of Korea,1231,1270,,AD
Siege of Kusong,1231,1231,,AD
Battle of Agridi,1232,1232,,AD
Battle of Kirina,1235,1235,,AD
Siege of Constantinople,1235,1235,,AD
Galloway Revolt,1235,1235,,AD
Siege of Bilär,1236,1236,,AD
Battle of the Sun,1236,1236,,AD
Siege of Ryazan,1237,,,AD
Battle of Cortenuova,1237,1237,,AD
Mongol invasion of Europe,1237,1241,,AD
Siege of Brescia,1238,1238,,AD
Battle of the Sit River,1238,1238,,AD
Battle of Örlygsstaðir,1238,1238,,AD
Siege of Faenza,1239,1239,,AD
Mongol invasion of Syria,1240,1323,,AD
Mongol invasion of Poland,1240,1241,,AD
Battle of the Neva,1240,1240,,AD
Siege of Kiev,1240,,,AD
Battle of Chmielnik,1241,1241,,AD
Battle of Legnica,1241,1241,,AD
Battle of Mohi,1241,1241,,AD
Battle of Grobnik field,1242,,,AD
Battle of the Ice,1242,1242,,AD
Saintonge War,1242,1242,,AD
Battle of Taillebourg,1242,1242,,AD
Siege of Viterbo,1243,1243,,AD
Battle of Köse Dag,1243,,,AD
Battle of La Forbie,1244,1244,,AD
Battle of the Leitha River,1246,1246,,AD
Sack of Dun Gallimhe,1247,1247,,AD
Battle of Parma,1247,1248,,AD
War of the Thuringian Succession,1247,1264,,AD
Battle of Ballyshannon,1247,1247,,AD
Seventh Crusade,1248,1254,,AD
Battle of Fossalta,1249,1249,,AD
Siege of Damietta,1249,1249,,AD
First Battle of Athenry,1249,1249,,AD
Battle of Krücken,1249,1249,,AD
Battle of Cingoli,1250,,,AD
Battle of Al Mansurah,1250,1250,,AD
Battle of Fariskur,1250,1250,,AD
Battle of Adrianople,1254,,,AD
Battle of Bryn Derwin,1255,,,AD
Friso-Hollandic Wars,1256,1422,,AD
War of Saint Sabas,1256,1270,,AD
Battle of Cadfan,1257,1257,,AD
Battle of Creadran Cille,1257,1257,,AD
Mongol invasions of Vietnam,1257,1288,,AD
Battle of Baghdad,1258,1258,,AD
Battle of Skuodas,1259,1259,,AD
Battle of Pelagonia,1259,1259,,AD
Battle of Druim Dearg,1260,1260,,AD
Siege of Constantinople,1260,1260,,AD
Battle of Kressenbrunn,1260,1260,,AD
Battle of Durbe,1260,1260,,AD
Battle of Ain Jalut,1260,1260,,AD
Battle of Montaperti,1260,1260,,AD
First Battle of Homs,1260,1260,,AD
Battle of Callann,1261,1261,,AD
Battle of Pokarwis,1261,1261,,AD
Berke–Hulagu war,1262,1262,,AD
Siege of Königsberg,1262,1262,,AD
Battle of Löbau,1263,1263,,AD
Battle of Largs,1263,1263,,AD
Second Barons' War,1264,1267,,AD
Siege of Bartenstein,1264,1264,,AD
Battle of Northampton,1264,,,AD
Battle of Lewes,1264,1264,,AD
Battle of Evesham,1265,1265,,AD
Battle of Benevento,1266,1266,,AD
Siege of Kenilworth,1266,1266,,AD
Battle of Xiangyang,1267,1273,,AD
Siege of Antioch,1268,,,AD
Battle of Rakovor,1268,1268,,AD
Battle of Tagliacozzo,1268,1268,,AD
Battle of Colle Val d'Elsa,1269,1269,,AD
Eighth Crusade,1270,1270,,AD
Battle of Karuse,1270,1270,,AD
Ninth Crusade,1271,1272,,AD
Battle of Paganstin,1271,1271,,AD
Mongol invasions of Japan,1274,1281,,AD
Battle of Bun'ei,1274,1274,,AD
Battle of Hova,1275,1275,,AD
Battle of Ronaldsway,1275,1275,,AD
Battle of Ngasaunggyan,1277,1277,,AD
Mongol invasion of Burma,1277,1300,,AD
Battle of Desio,1277,1277,,AD
Battle of Elbistan,1277,1277,,AD
Battle of Dürnkrut and Jedenspeigen,1278,1278,,AD
Battle of Aizkraukle,1279,1279,,AD
Battle of Yamen,1279,1279,,AD
Battle of Devnya,1279,,,AD
Battle of Kōan,1281,1281,,AD
Battle of Homs,1281,1281,,AD
War of the Sicilian Vespers,1282,1302,,AD
Battle of Moel-y-don,1282,1282,,AD
Sicilian Vespers,1282,1282,,AD
Battle of Llandeilo Fawr,1282,1282,,AD
Battle of Orewin Bridge,1282,1282,,AD
Battle of Bhamo,1283,,,AD
Battle of Malta,1283,1283,,AD
Battle of the Gulf of Naples,1284,1284,,AD
Battle of Meloria,1284,1284,,AD
Battle of Les Formigues,1285,1285,,AD
Battle of the Col de Panissars,1285,1285,,AD
Polynesian Conflict of 1286,1286,1287,,AD
Battle of Pagan,1287,1287,,AD
Battle of the Counts,1287,1287,,AD
Battle of Bach Dang,1288,1288,,AD
Battle of Worringen,1288,1288,,AD
Battle of Campaldino,1289,1289,,AD
Siege of Acre,1291,,,AD
Mongol invasion of Java,1293,1293,,AD
Battle of Red Ford,1294,1294,,AD
Battle of Maes Moydog,1295,1295,,AD
Wars of Scottish Independence,1296,,,AD
First War of Scottish Independence,1296,1328,60000,AD
Battle of Dunbar,1296,,10000,AD
Battle of Elcho Park,1297,,,AD
Battle of Lanark,1297,,,AD
Battle of Furnes,1297,1297,,AD
Battle of Stirling Bridge,1297,,6000,AD
Battle of Göllheim,1298,1298,,AD
Battle of Falkirk,1298,,6000,AD
Battle of Curzola,1298,1298,,AD
Byzantine–Ottoman Wars,1299,1453,,AD
Battle of Cape Orlando,1299,1299,,AD
Battle of Falconaria,1299,1299,,AD
Battle of Wadi al-Khazandar,1299,1299,,AD
Mongol Conquests,1300,,,AD
Battle of Ponza,1300,1300,,AD
Battle of the Golden Spurs,1302,1302,,AD
Battle of Bapheus,1302,,,AD
Catalan Campaign,1303,1313,,AD
Battle of Roslin,1303,,,AD
Battle of Marj al-Saffar,1303,1303,,AD
Battle of Skafida,1304,,,AD
Battle of Happrew,1304,,,AD
Sieges of Stirling Castle,1304,1304,,AD
Battle of Mons-en-Pévèle,1304,1305,,AD
Battle of Earnside,1304,,,AD
Battle of Dalry,1306,,,AD
Battle of Methven,1306,,4600,AD
Battle of Glen Trool,1307,,,AD
Battle of Loudoun Hill,1307,,,AD
Battle of Lucka,1307,1307,,AD
Battle of Slioch,1307,,,AD
Battle of Pass of Brander,1308,,,AD
Harrying of Buchan,1308,,,AD
Battle of Inverurie,1308,,,AD
Battle of Halmyros,1311,1311,,AD
Battle of Rozgony,1312,1312,,AD
Siege of Roxburgh Castle,1313,,,AD
Battle of Gamelsdorf,1313,1313,,AD
Battle of Bannockburn,1314,1314,11700,AD
Siege of Christmemel,1315,,,AD
Irish Bruce Wars 1315-1318,1315,1318,,AD
Battle of Connor,1315,,,AD
Siege of Carlisle,1315,,,AD
Battle of Montecatini,1315,1315,,AD
Battle of Kells,1315,,,AD
Battle of Morgarten,1315,1315,,AD
Sack of Athenry,1316,,,AD
Battle of Skerries,1316,1316,,AD
Battle of Skaithmuir,1316,,,AD
Battle of Manolada,1316,1316,,AD
Second Battle of Athenry,1316,1316,,AD
Capture of Berwick,1318,,,AD
Battle of Dysert O'Dea,1318,1318,,AD
Battle of Faughart,1318,1318,,AD
Battle of Myton,1319,,5000,AD
Battle on the Irpen' River,1321,1321,,AD
Byzantine civil war of 1321–1328,1321,1328,,AD
 Despenser wars,1321,1321,,AD
Battle of Boroughbridge,1322,,,AD
Battle of Mühldorf,1322,1322,,AD
Battle of Old Byland,1322,,,AD
War of Saint-Sardos,1324,1324,,AD
War of Metz,1324,1326,,AD
War of the Oaken Bucket,1325,1337,,AD
Battle of Altopascio,1325,1325,,AD
Battle of Zappolino,1325,1325,,AD
Siege of Brusa,1326,1326,,AD
Invasion of England,1326,1326,,AD
Capture of London,1326,1326,,AD
Capture of Dunstable,1326,,,AD
Battle of Stanhope Park,1327,,,AD
Siege of Nicaea,1328,1331,,AD
Battle of Cassel,1328,1328,,AD
Battle of Devlin,1329,1329,,AD
Battle of Pelekanon,1329,,,AD
Battle of Fiodh an Atha,1330,,,AD
Battle of Drumlui,1330,1337,,AD
Battle of Velbužd,1330,1330,,AD
Battle of Teba,1330,1330,,AD
Battle of Posada,1330,1330,,AD
Genkō War,1331,1333,,AD
Siege of Kasagi,1331,1331,,AD
Siege of Akasaka,1331,1331,,AD
Battle of Płowce,1331,1331,,AD
Battle of Rusokastro,1332,,,AD
Battle of Dupplin Moor,1332,1332,,AD
Battle of Annan,1332,1332,,AD
Second War of Scottish Independence,1333,,,AD
Siege of Chihaya,1333,1333,,AD
Siege of Nicomedia,1333,1337,,AD
Battle of Dornock,1333,1333,,AD
Kōzuke-Musashi Campaign,1333,1333,,AD
Battle of Kotesashi,1333,1333,,AD
Battle of Kumegawa,1333,1333,,AD
Battle of Bubaigawara,1333,1333,,AD
Siege of Kamakura,1333,1333,,AD
Battle of Halidon Hill,1333,1333,,AD
Battle of Boroughmuir,1335,1335,,AD
Battle of Culblean,1335,1335,,AD
Battle of Minatogawa,1336,1336,,AD
Battle of Tatarahama,1336,1336,,AD
Hundred Years' War,1337,1453,,AD
Hundred Years' War,1337,1360,,AD
Siege of Kanagasaki,1337,1337,,AD
Battle of Cadsand,1337,1337,,AD
"English Channel naval campaign, 1338-1339",1338,1339,,AD
Sieges of Kuromaru,1338,1338,,AD
Battle of Arnemuiden,1338,,,AD
Battle of Parabiago,1339,1339,,AD
Battle of Laupen,1339,1339,,AD
Bulgarian–Ottoman Wars,1340,1396,,AD
Battle of Sluys,1340,1340,,AD
Battle of Saint-Omer,1340,1340,,AD
Battle of Rio Salado,1340,1340,,AD
Breton War of Succession,1341,1364,,AD
Byzantine civil war of 1341–1347,1341,1347,,AD
Battle of Champtoceaux,1341,1341,,AD
Battle of Brest,1342,1342,,AD
Battle of Morlaix,1342,1342,,AD
Battle of Stephaniana,1344,,,AD
Battle of Gamenario,1345,1345,,AD
Battle of Peritor,1345,,,AD
Battle of Bergerac,1345,,,AD
Battle of Warns,1345,1345,,AD
Battle of Auberoche,1345,1345,,AD
Battle of St Pol de Leon,1346,1346,,AD
Battle of Caen,1346,1346,,AD
Battle of Blanchetaque,1346,1346,,AD
Battle of Crécy,1346,1346,,AD
Siege of Calais,1346,1347,,AD
Battle of Neville's Cross,1346,1346,,AD
Battle of La Roche-Derrien,1347,1347,,AD
Neapolitan Campaigns,1347,1352,,AD
Battle of Shijō Nawate,1348,1348,,AD
Byzantine–Genoese War,1348,1349,,AD
Battle of Strėva,1348,1348,,AD
Battle of Lunalonge,1349,,,AD
Battle of Vlaardingen,1350,,,AD
Venetian–Genoese War,1350,1381,,AD
Les Espagnols sur Mer,1350,1350,,AD
Battle of Mikagehama,1351,,,AD
Battle of Saintes,1351,,,AD
Battle of Ardres,1351,1351,,AD
Thirunavaya War,1351,1363,,AD
Combat of the Thirty,1351,1351,,AD
Battle of Mauron,1352,,,AD
Battle of Yawata,1353,1353,,AD
Battle of Sapienza,1354,,,AD
Fall of Gallipoli,1354,1354,,AD
Battle of Ihtiman,1355,1355,,AD
Ottoman wars in Europe,1356,1358,,AD
War of the Two Peters,1356,1375,,AD
Battle of Poitiers,1356,1356,,AD
Battle of Mello,1358,1358,,AD
Battle of Visby,1361,1361,,AD
Battle of Helsingborg,1362,1362,,AD
Battle of Brignais,1362,,,AD
Battle of Blue Waters,1362,1362,,AD
Battle of Lake Poyang,1363,1363,,AD
Battle of Cocherel,1364,,,AD
Battle of Cascina,1364,1364,,AD
Battle of Auray,1364,1364,,AD
Battle of Adrianople,1365,1369,,AD
Castilian Civil War,1366,1369,,AD
Battle of Najera,1367,,,AD
Battle of Montiel,1369,1369,,AD
Siege of Limoges,1370,,,AD
Lüneburg War of Succession,1370,,,AD
Battle of Rudau,1370,1370,,AD
Guelders war of succession,1371,,,AD
Battle of Baesweiler,1371,,,AD
Battle of Maritsa,1371,1371,,AD
Battle of La Rochelle,1372,1372,,AD
Byzantine civil war of 1373–1379,1373,1379,,AD
War of the Eight Saints,1375,1378,,AD
War of Chioggia,1376,1381,,AD
Fall of Philladelphia,1378,1390,,AD
Battle of the Vozha River,1378,1378,,AD
Tokhtamysh–Timur war,1380,1390,,AD
Battle of Sörenberg,1380,,,AD
Battle of Kulikovo,1380,1380,40000,AD
Battle of Dubravnica,1381,1381,,AD
Lithuanian Civil War,1381,1384,,AD
Siege of Moscow,1382,,,AD
Battle of Beverhoutsveld,1382,1382,,AD
Battle of Roosebeke,1382,1382,,AD
Battle of Atoleiros,1384,1384,,AD
Battle of Tochar Cruachain-Bri-Ele,1385,1385,,AD
